,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
37116,2005-06-19,2005-06-25,NORDESTE,CEARA,GNV,36,R$/m3,1.183,0.002,1.18,1.1840000000000002,0.328,0.002,0.855,0.101,0.679,0.9265,0.118
37117,2005-06-19,2005-06-25,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.321,0.0,0.938,0.002,0.9376,0.9426,0.002
37118,2005-06-19,2005-06-25,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.228,0.012,1.218,1.289,0.48,0.01,0.748,0.17,0.5831,0.9233,0.227
37119,2005-06-19,2005-06-25,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37120,2005-06-19,2005-06-25,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.245,0.021,1.2,1.249,0.408,0.017,0.837,0.106,0.6018,0.8748,0.127
37121,2005-06-19,2005-06-25,NORDESTE,SERGIPE,GNV,12,R$/m3,1.212,0.01,1.2,1.219,0.396,0.008,0.816,0.173,0.5189,0.9815,0.212
37122,2005-06-19,2005-06-25,SUDESTE,ESPIRITO SANTO,GNV,14,R$/m3,1.199,0.0,1.199,1.199,0.44,0.0,0.759,0.16,0.476,0.8494,0.211
37123,2005-06-19,2005-06-25,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.278,0.034,1.23,1.38,0.439,0.027,0.839,0.177,0.588,1.0024,0.211
37124,2005-06-19,2005-06-25,SUDESTE,RIO DE JANEIRO,GNV,290,R$/m3,1.084,0.052,0.8690000000000001,1.196,0.434,0.048,0.65,0.134,0.457,0.8461,0.206
37125,2005-06-19,2005-06-25,SUDESTE,SAO PAULO,GNV,212,R$/m3,1.11,0.078,0.929,1.2990000000000002,0.413,0.07,0.697,0.158,0.516,0.942,0.227
37126,2005-06-19,2005-06-25,SUL,PARANA,GNV,16,R$/m3,1.228,0.012,1.21,1.239,0.323,0.01,0.905,0.091,0.7044,0.9605,0.101
37127,2005-06-19,2005-06-25,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.3430000000000002,0.052,1.3430000000000002,1.55,0.331,0.039,1.012,0.098,0.67,1.0268,0.097
37128,2005-06-19,2005-06-25,SUL,SANTA CATARINA,GNV,13,R$/m3,1.239,0.0,1.239,1.239,0.262,0.0,0.977,0.067,0.8176,0.9785,0.069
37129,2005-06-26,2005-07-02,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37130,2005-06-26,2005-07-02,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.134,0.0,1.134,1.134,0.304,0.0,0.83,0,0.8302,0.8302,0
37131,2005-06-26,2005-07-02,NORDESTE,BAHIA,GNV,26,R$/m3,1.22,0.011,1.189,1.224,0.444,0.009,0.776,0.115,0.5128,0.9179,0.148
37132,2005-06-26,2005-07-02,NORDESTE,CEARA,GNV,36,R$/m3,1.182,0.002,1.18,1.1840000000000002,0.338,0.002,0.844,0.11,0.679,0.9265,0.13
37133,2005-06-26,2005-07-02,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.342,0.0,0.917,0.053,0.8094,0.9426,0.058
37134,2005-06-26,2005-07-02,NORDESTE,PERNAMBUCO,GNV,36,R$/m3,1.219,0.0,1.218,1.219,0.5,0.0,0.719,0.168,0.5837,0.929,0.234
37135,2005-06-26,2005-07-02,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37136,2005-06-26,2005-07-02,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.234,0.021,1.2,1.249,0.424,0.017,0.81,0.105,0.6048,0.8748,0.13
37137,2005-06-26,2005-07-02,NORDESTE,SERGIPE,GNV,13,R$/m3,1.208,0.009,1.2,1.219,0.391,0.0069999999999999,0.817,0.171,0.5189,0.9815,0.209
37138,2005-06-26,2005-07-02,SUDESTE,ESPIRITO SANTO,GNV,14,R$/m3,1.199,0.0,1.199,1.199,0.425,0.0,0.774,0.145,0.476,0.8494,0.187
37139,2005-06-26,2005-07-02,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.285,0.027,1.229,1.35,0.435,0.021,0.85,0.174,0.588,1.0024,0.205
37140,2005-06-26,2005-07-02,SUDESTE,RIO DE JANEIRO,GNV,290,R$/m3,1.081,0.051,0.919,1.196,0.414,0.047,0.667,0.133,0.4562,0.8742,0.199
37141,2005-06-26,2005-07-02,SUDESTE,SAO PAULO,GNV,214,R$/m3,1.13,0.077,0.929,1.2990000000000002,0.404,0.068,0.726,0.163,0.516,0.942,0.225
37142,2005-06-26,2005-07-02,SUL,PARANA,GNV,16,R$/m3,1.223,0.027,1.129,1.239,0.302,0.022,0.921,0.097,0.7044,1.0403,0.105
37143,2005-06-26,2005-07-02,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.052,1.3430000000000002,1.55,0.34,0.039,1.007,0.091,0.67,1.0268,0.09
37144,2005-06-26,2005-07-02,SUL,SANTA CATARINA,GNV,13,R$/m3,1.239,0.0,1.239,1.239,0.303,0.0,0.936,0.068,0.8176,0.9785,0.073
37145,2005-07-03,2005-07-09,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37146,2005-07-03,2005-07-09,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.134,0.0,1.134,1.134,0.304,0.0,0.83,0,0.8302,0.8302,0
37147,2005-07-03,2005-07-09,NORDESTE,BAHIA,GNV,26,R$/m3,1.224,0.0,1.224,1.224,0.427,0.0,0.797,0.115,0.5128,0.9179,0.144
37148,2005-07-03,2005-07-09,NORDESTE,CEARA,GNV,36,R$/m3,1.183,0.002,1.18,1.189,0.351,0.002,0.832,0.112,0.679,0.9265,0.135
37149,2005-07-03,2005-07-09,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.355,0.0,0.904,0.085,0.7139,0.9426,0.094
37150,2005-07-03,2005-07-09,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.219,0.0,1.218,1.219,0.397,0.0,0.822,0.152,0.5837,0.9238,0.185
37151,2005-07-03,2005-07-09,NORDESTE,PIAUI,GNV,1,R$/m3,1.339,0.0,1.339,1.339,-,0.0,-,-,-,-,-
37152,2005-07-03,2005-07-09,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.234,0.021,1.2,1.249,0.424,0.017,0.81,0.106,0.6048,0.8748,0.131
37153,2005-07-03,2005-07-09,NORDESTE,SERGIPE,GNV,13,R$/m3,1.208,0.009,1.2,1.219,0.358,0.0069999999999999,0.85,0.139,0.5189,0.9815,0.164
37154,2005-07-03,2005-07-09,SUDESTE,ESPIRITO SANTO,GNV,14,R$/m3,1.199,0.001,1.195,1.199,0.428,0.001,0.771,0.15,0.4755,0.8494,0.195
37155,2005-07-03,2005-07-09,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.247,0.125,0.95,1.34,0.386,0.1,0.861,0.17,0.589,1.03677,0.197
37156,2005-07-03,2005-07-09,SUDESTE,RIO DE JANEIRO,GNV,291,R$/m3,1.078,0.052,0.92,1.196,0.429,0.048,0.649,0.136,0.456,0.8461,0.21
37157,2005-07-03,2005-07-09,SUDESTE,SAO PAULO,GNV,214,R$/m3,1.124,0.08,0.929,1.2990000000000002,0.377,0.071,0.747,0.159,0.516,0.984,0.213
37158,2005-07-03,2005-07-09,SUL,PARANA,GNV,16,R$/m3,1.229,0.012,1.21,1.239,0.306,0.01,0.923,0.105,0.7044,1.0403,0.114
37159,2005-07-03,2005-07-09,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.064,1.3430000000000002,1.599,0.34,0.048,1.007,0.018,0.9674,1.0268,0.018
37160,2005-07-03,2005-07-09,SUL,SANTA CATARINA,GNV,13,R$/m3,1.239,0.0,1.239,1.239,0.285,0.0,0.954,0.052,0.8379,0.9785,0.055
37161,2005-07-10,2005-07-16,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37162,2005-07-10,2005-07-16,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.134,0.001,1.134,1.135,0.304,0.001,0.83,0,0.8302,0.8302,0
37163,2005-07-10,2005-07-16,NORDESTE,BAHIA,GNV,26,R$/m3,1.224,0.0,1.224,1.224,0.407,0.0,0.817,0.104,0.5128,0.8991,0.127
37164,2005-07-10,2005-07-16,NORDESTE,CEARA,GNV,36,R$/m3,1.183,0.002,1.18,1.1840000000000002,0.326,0.002,0.857,0.103,0.679,0.9265,0.12
37165,2005-07-10,2005-07-16,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.373,0.0,0.886,0.091,0.7139,0.9426,0.103
37166,2005-07-10,2005-07-16,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.219,0.0,1.218,1.219,0.412,0.0,0.807,0.147,0.5837,0.9233,0.182
37167,2005-07-10,2005-07-16,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37168,2005-07-10,2005-07-16,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.234,0.021,1.2,1.249,0.424,0.017,0.81,0.106,0.6048,0.8748,0.131
37169,2005-07-10,2005-07-16,NORDESTE,SERGIPE,GNV,14,R$/m3,1.208,0.009,1.2,1.219,0.393,0.0069999999999999,0.815,0.178,0.518,0.9815,0.218
37170,2005-07-10,2005-07-16,SUDESTE,ESPIRITO SANTO,GNV,14,R$/m3,1.199,0.0,1.199,1.199,0.391,0.0,0.808,0.121,0.4755,0.8494,0.15
37171,2005-07-10,2005-07-16,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.247,0.125,0.94,1.34,0.407,0.1,0.84,0.176,0.58,1.0024,0.21
37172,2005-07-10,2005-07-16,SUDESTE,RIO DE JANEIRO,GNV,290,R$/m3,1.075,0.054,0.92,1.196,0.431,0.05,0.644,0.138,0.456,0.8461,0.214
37173,2005-07-10,2005-07-16,SUDESTE,SAO PAULO,GNV,214,R$/m3,1.125,0.079,0.929,1.2990000000000002,0.398,0.07,0.727,0.15,0.516,0.942,0.206
37174,2005-07-10,2005-07-16,SUL,PARANA,GNV,16,R$/m3,1.229,0.011,1.21,1.239,0.324,0.009,0.905,0.091,0.7044,0.9605,0.101
37175,2005-07-10,2005-07-16,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.064,1.3430000000000002,1.599,0.34,0.048,1.007,0.091,0.67,1.0268,0.09
37176,2005-07-10,2005-07-16,SUL,SANTA CATARINA,GNV,13,R$/m3,1.239,0.0,1.239,1.239,0.297,0.0,0.942,0.057,0.8379,0.9785,0.061
37177,2005-07-17,2005-07-23,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37178,2005-07-17,2005-07-23,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.141,0.012,1.134,1.154,0.311,0.011,0.83,0,0.8302,0.8302,0
37179,2005-07-17,2005-07-23,NORDESTE,BAHIA,GNV,26,R$/m3,1.224,0.0,1.224,1.224,0.413,0.0,0.811,0.113,0.5477,0.8991,0.139
37180,2005-07-17,2005-07-23,NORDESTE,CEARA,GNV,36,R$/m3,1.1840000000000002,0.01,1.18,1.24,0.355,0.008,0.829,0.111,0.679,0.9264,0.134
37181,2005-07-17,2005-07-23,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.321,0.0,0.938,0.002,0.9376,0.9426,0.002
37182,2005-07-17,2005-07-23,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.219,0.0,1.218,1.219,0.506,0.0,0.713,0.166,0.5837,0.9416,0.233
37183,2005-07-17,2005-07-23,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37184,2005-07-17,2005-07-23,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.234,0.021,1.2,1.249,0.424,0.017,0.81,0.106,0.6048,0.8748,0.131
37185,2005-07-17,2005-07-23,NORDESTE,SERGIPE,GNV,14,R$/m3,1.208,0.009,1.2,1.219,0.403,0.0069999999999999,0.805,0.184,0.5189,0.9815,0.229
37186,2005-07-17,2005-07-23,SUDESTE,ESPIRITO SANTO,GNV,15,R$/m3,1.199,0.0,1.199,1.199,0.419,0.0,0.78,0.146,0.4752,0.8494,0.187
37187,2005-07-17,2005-07-23,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.296,0.064,1.229,1.49,0.465,0.049,0.831,0.165,0.588,1.0024,0.199
37188,2005-07-17,2005-07-23,SUDESTE,RIO DE JANEIRO,GNV,290,R$/m3,1.07,0.057,0.899,1.196,0.434,0.053,0.636,0.137,0.4182,0.8309,0.215
37189,2005-07-17,2005-07-23,SUDESTE,SAO PAULO,GNV,214,R$/m3,1.124,0.079,0.929,1.2990000000000002,0.38,0.07,0.744,0.155,0.516,0.9939,0.208
37190,2005-07-17,2005-07-23,SUL,PARANA,GNV,16,R$/m3,1.229,0.011,1.21,1.239,0.313,0.009,0.916,0.103,0.7044,1.0403,0.112
37191,2005-07-17,2005-07-23,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.064,1.3430000000000002,1.599,0.336,0.048,1.011,0.095,0.67,1.0268,0.094
37192,2005-07-17,2005-07-23,SUL,SANTA CATARINA,GNV,13,R$/m3,1.239,0.0,1.239,1.239,0.316,0.0,0.923,0.072,0.8176,0.9785,0.078
37193,2005-07-24,2005-07-30,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37194,2005-07-24,2005-07-30,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.134,0.0,1.134,1.134,0.304,0.0,0.83,0,0.8302,0.8302,0
37195,2005-07-24,2005-07-30,NORDESTE,BAHIA,GNV,26,R$/m3,1.224,0.0,1.224,1.224,0.411,0.0,0.813,0.111,0.5477,0.8991,0.137
37196,2005-07-24,2005-07-30,NORDESTE,CEARA,GNV,36,R$/m3,1.24,0.002,1.23,1.24,0.39,0.002,0.85,0.109,0.679,0.9801,0.128
37197,2005-07-24,2005-07-30,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.37,0.0,0.889,0.086,0.7139,0.9426,0.097
37198,2005-07-24,2005-07-30,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.221,0.013,1.218,1.2990000000000002,0.488,0.011,0.733,0.17,0.5837,0.9233,0.232
37199,2005-07-24,2005-07-30,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37200,2005-07-24,2005-07-30,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.234,0.021,1.2,1.249,0.426,0.017,0.808,0.108,0.6048,0.8748,0.134
37201,2005-07-24,2005-07-30,NORDESTE,SERGIPE,GNV,14,R$/m3,1.202,0.0069999999999999,1.2,1.219,0.376,0.006,0.826,0.173,0.5189,0.9815,0.209
37202,2005-07-24,2005-07-30,SUDESTE,ESPIRITO SANTO,GNV,15,R$/m3,1.198,0.002,1.19,1.199,0.41,0.002,0.788,0.149,0.4752,0.8494,0.189
37203,2005-07-24,2005-07-30,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.296,0.06,1.229,1.44,0.471,0.046,0.825,0.166,0.588,1.0024,0.201
37204,2005-07-24,2005-07-30,SUDESTE,RIO DE JANEIRO,GNV,290,R$/m3,1.062,0.061,0.899,1.196,0.415,0.057,0.647,0.136,0.456,0.8309,0.21
37205,2005-07-24,2005-07-30,SUDESTE,SAO PAULO,GNV,214,R$/m3,1.124,0.079,0.929,1.2990000000000002,0.38,0.07,0.744,0.153,0.562,0.9939,0.206
37206,2005-07-24,2005-07-30,SUL,PARANA,GNV,16,R$/m3,1.23,0.011,1.21,1.239,0.335,0.009,0.895,0.096,0.7044,0.9605,0.107
37207,2005-07-24,2005-07-30,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.064,1.3430000000000002,1.599,0.34,0.048,1.007,0.091,0.67,1.0268,0.09
37208,2005-07-24,2005-07-30,SUL,SANTA CATARINA,GNV,14,R$/m3,1.239,0.0,1.239,1.239,0.295,0.0,0.944,0.069,0.8176,0.9785,0.073
37209,2005-07-31,2005-08-06,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37210,2005-07-31,2005-08-06,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.134,0.0,1.134,1.134,0.304,0.0,0.83,0,0.8302,0.8302,0
37211,2005-07-31,2005-08-06,NORDESTE,BAHIA,GNV,26,R$/m3,1.224,0.0,1.224,1.224,0.416,0.0,0.808,0.114,0.5477,0.871,0.141
37212,2005-07-31,2005-08-06,NORDESTE,CEARA,GNV,36,R$/m3,1.24,0.0,1.24,1.24,0.389,0.0,0.851,0.108,0.679,0.9801,0.127
37213,2005-07-31,2005-08-06,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.355,0.0,0.904,0.085,0.7139,0.9426,0.094
37214,2005-07-31,2005-08-06,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.219,0.0,1.218,1.219,0.484,0.0,0.735,0.16,0.5837,0.9233,0.218
37215,2005-07-31,2005-08-06,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37216,2005-07-31,2005-08-06,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.123,0.119,0.99,1.249,0.324,0.106,0.799,0.108,0.6048,0.8748,0.135
37217,2005-07-31,2005-08-06,NORDESTE,SERGIPE,GNV,14,R$/m3,1.202,0.0069999999999999,1.2,1.219,0.376,0.006,0.826,0.173,0.5189,0.9815,0.209
37218,2005-07-31,2005-08-06,SUDESTE,ESPIRITO SANTO,GNV,15,R$/m3,1.199,0.0,1.199,1.199,0.428,0.0,0.771,0.154,0.4752,0.8494,0.2
37219,2005-07-31,2005-08-06,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.293,0.064,1.17,1.44,0.395,0.049,0.898,0.165,0.5891,1.0767,0.184
37220,2005-07-31,2005-08-06,SUDESTE,RIO DE JANEIRO,GNV,290,R$/m3,1.058,0.063,0.92,1.199,0.409,0.06,0.649,0.132,0.456,0.8309,0.203
37221,2005-07-31,2005-08-06,SUDESTE,SAO PAULO,GNV,220,R$/m3,1.122,0.08,0.929,1.2990000000000002,0.373,0.071,0.749,0.151,0.53116,0.9939,0.202
37222,2005-07-31,2005-08-06,SUL,PARANA,GNV,16,R$/m3,1.23,0.011,1.21,1.239,0.335,0.009,0.895,0.096,0.7044,0.9605,0.107
37223,2005-07-31,2005-08-06,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.064,1.3430000000000002,1.599,0.34,0.048,1.007,0.091,0.67,1.0268,0.09
37224,2005-07-31,2005-08-06,SUL,SANTA CATARINA,GNV,14,R$/m3,1.239,0.0,1.239,1.239,0.3,0.0,0.939,0.065,0.8176,0.9785,0.069
37225,2005-08-07,2005-08-13,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,1.249,0.0,1.249,1.249,0.336,0.0,0.913,0.013,0.8959,0.9278,0.014
37226,2005-08-07,2005-08-13,NORDESTE,ALAGOAS,GNV,3,R$/m3,1.214,0.0,1.214,1.214,0.384,0.0,0.83,0,0.8302,0.8302,0
37227,2005-08-07,2005-08-13,NORDESTE,BAHIA,GNV,26,R$/m3,1.224,0.0,1.224,1.224,0.413,0.0,0.811,0.113,0.5471,0.8991,0.139
37228,2005-08-07,2005-08-13,NORDESTE,CEARA,GNV,36,R$/m3,1.24,0.0,1.238,1.24,0.403,0.0,0.837,0.108,0.679,0.9265,0.129
37229,2005-08-07,2005-08-13,NORDESTE,PARAIBA,GNV,8,R$/m3,1.259,0.0,1.259,1.259,0.372,0.0,0.887,0.091,0.7139,0.9476,0.103
37230,2005-08-07,2005-08-13,NORDESTE,PERNAMBUCO,GNV,37,R$/m3,1.219,0.0,1.218,1.219,0.42,0.0,0.799,0.152,0.5837,0.9233,0.19
37231,2005-08-07,2005-08-13,NORDESTE,PIAUI,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
37232,2005-08-07,2005-08-13,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.234,0.021,1.2,1.249,0.451,0.017,0.783,0.102,0.6048,0.8748,0.13
37233,2005-08-07,2005-08-13,NORDESTE,SERGIPE,GNV,14,R$/m3,1.203,0.0069999999999999,1.2,1.219,0.377,0.006,0.826,0.173,0.5189,0.9815,0.209
37234,2005-08-07,2005-08-13,NORTE,RONDONIA,GNV,1,R$/m3,1.219,0.0,1.219,1.219,-,0.0,-,-,-,-,-
37235,2005-08-07,2005-08-13,SUDESTE,ESPIRITO SANTO,GNV,15,R$/m3,1.199,0.0,1.199,1.199,0.412,0.0,0.787,0.149,0.4761,0.8494,0.189
37236,2005-08-07,2005-08-13,SUDESTE,MINAS GERAIS,GNV,49,R$/m3,1.295,0.061,1.229,1.43,0.456,0.047,0.839,0.174,0.5891,1.0024,0.207
37237,2005-08-07,2005-08-13,SUDESTE,RIO DE JANEIRO,GNV,289,R$/m3,1.045,0.072,0.779,1.196,0.388,0.069,0.657,0.13,0.456,0.8309,0.198
37238,2005-08-07,2005-08-13,SUDESTE,SAO PAULO,GNV,220,R$/m3,1.119,0.081,0.929,1.2990000000000002,0.371,0.072,0.748,0.152,0.50236,0.9939,0.203
37239,2005-08-07,2005-08-13,SUL,PARANA,GNV,16,R$/m3,1.231,0.008,1.217,1.239,0.31,0.006,0.921,0.097,0.7044,1.0403,0.105
37240,2005-08-07,2005-08-13,SUL,RIO GRANDE DO SUL,GNV,16,R$/m3,1.347,0.064,1.3430000000000002,1.599,0.34,0.048,1.007,0.091,0.67,1.0268,0.09
37241,2005-08-07,2005-08-13,SUL,SANTA CATARINA,GNV,14,R$/m3,1.239,0.0,1.239,1.239,0.315,0.0,0.924,0.067,0.8176,0.9785,0.073
37242,2005-08-28,2005-09-03,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,1.249,0.0,1.249,1.249,0.344,0.0,0.905,0.013,0.8959,0.9145,0.014
37243,2005-08-28,2005-09-03,NORDESTE,ALAGOAS,GNV,7,R$/m3,1.213,0.002,1.21,1.215,0.431,0.002,0.782,0.132,0.5992,0.8642,0.169
37244,2005-08-28,2005-09-03,NORDESTE,BAHIA,GNV,20,R$/m3,1.224,0.089,1.224,1.62,0.389,0.073,0.835,0.087,0.5477,0.8709,0.104
37245,2005-08-28,2005-09-03,NORDESTE,CEARA,GNV,13,R$/m3,1.24,0.0,1.24,1.24,0.408,0.0,0.832,0.12,0.6811,0.9223,0.144
37246,2005-08-28,2005-09-03,NORDESTE,PARAIBA,GNV,9,R$/m3,1.258,0.003,1.25,1.259,0.334,0.002,0.924,0.088,0.7139,0.9726,0.095
37247,2005-08-28,2005-09-03,NORDESTE,PERNAMBUCO,GNV,2,R$/m3,1.219,0.0,1.219,1.219,0.466,0.0,0.753,0.239,0.5837,0.9221,0.317
37248,2005-08-28,2005-09-03,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,1.231,0.019,1.2,1.249,0.437,0.015,0.794,0.126,0.6048,0.9387,0.159
37249,2005-08-28,2005-09-03,NORDESTE,SERGIPE,GNV,7,R$/m3,1.189,0.031,1.119,1.2,0.373,0.026,0.816,0.169,0.518,0.922,0.207
37250,2005-08-28,2005-09-03,SUDESTE,ESPIRITO SANTO,GNV,5,R$/m3,1.199,0.0,1.199,1.199,0.474,0.0,0.725,0.215,0.4774,0.8494,0.297
37251,2005-08-28,2005-09-03,SUDESTE,MINAS GERAIS,GNV,30,R$/m3,1.279,0.15,1.229,1.69,0.381,0.1169999999999999,0.898,0.161,0.5891,1.0024,0.179
37252,2005-08-28,2005-09-03,SUDESTE,RIO DE JANEIRO,GNV,93,R$/m3,1.036,0.074,0.919,1.189,0.416,0.071,0.62,0.141,0.456,0.8149,0.227
37253,2005-08-28,2005-09-03,SUDESTE,SAO PAULO,GNV,49,R$/m3,1.106,0.155,0.99,1.68,0.374,0.14,0.732,0.162,0.5161,0.926,0.221
37254,2005-08-28,2005-09-03,SUL,PARANA,GNV,5,R$/m3,1.238,0.231,1.237,1.699,0.368,0.187,0.87,0,0.87,0.87,0
37255,2005-08-28,2005-09-03,SUL,RIO GRANDE DO SUL,GNV,8,R$/m3,1.347,0.0139999999999999,1.3430000000000002,1.375,0.325,0.01,1.022,0.016,0.9975,1.026,0.016
37256,2005-08-28,2005-09-03,SUL,SANTA CATARINA,GNV,13,R$/m3,1.239,0.193,1.239,1.699,0.26,0.156,0.979,0,0.9785,0.9785,0
37257,2005-09-04,2005-09-10,CENTRO OESTE,GOIAS,GNV,1,R$/m3,1.59,0.0,1.59,1.59,-,0.0,-,-,-,-,-
37258,2005-09-04,2005-09-10,CENTRO OESTE,MATO GROSSO DO SUL,GNV,1,R$/m3,1.369,0.0,1.369,1.369,-,0.0,-,-,-,-,-
37259,2005-09-04,2005-09-10,NORDESTE,ALAGOAS,GNV,4,R$/m3,1.214,0.0139999999999999,1.213,1.241,0.615,0.012,0.599,0,0.5992,0.5992,0
37260,2005-09-04,2005-09-10,NORDESTE,BAHIA,GNV,15,R$/m3,1.258,0.0,1.258,1.258,0.391,0.0,0.867,0.024,0.7909,0.8709,0.028
37261,2005-09-04,2005-09-10,NORDESTE,CEARA,GNV,10,R$/m3,1.315,0.0579999999999999,1.24,1.39,0.57,0.044,0.745,0.122,0.6811,0.9223,0.164
37262,2005-09-04,2005-09-10,NORDESTE,PARAIBA,GNV,7,R$/m3,1.339,0.136,1.339,1.699,0.4,0.102,0.939,0.011,0.9376,0.9653,0.012
37263,2005-09-04,2005-09-10,NORDESTE,PERNAMBUCO,GNV,26,R$/m3,1.321,0.131,1.278,1.69,0.434,0.099,0.887,0.046,0.8059,0.9233,0.052
37264,2005-09-04,2005-09-10,NORDESTE,RIO GRANDE DO NORTE,GNV,19,R$/m3,1.239,0.02,1.2,1.28,0.455,0.016,0.784,0.116,0.6048,0.9387,0.148
37265,2005-09-04,2005-09-10,NORDESTE,SERGIPE,GNV,7,R$/m3,1.225,0.034,1.2,1.27,0.302,0.0279999999999999,0.923,0.047,0.867,0.981,0.051
37266,2005-09-04,2005-09-10,NORTE,AMAZONAS,GNV,1,R$/m3,1.399,0.0,1.399,1.399,-,0.0,-,-,-,-,-
