"UF","CODIGO_MUNICIPIO","NOME_MUNICIPIO","DIA","MES"
"RS",431936,"São Pedro das Missões",16,4
"RS",432146,"Tio Hugo",16,4
"MA",210120,"Bacabal",17,4
"PB",250660,"Ibiara",17,4
"BA",290330,"Barro Preto",17,4
"BA",290685,"Capela do Alto Alegre",17,4
"ES",320450,"Santa Leopoldina",17,4
"RJ",330530,"São Sebastião do Alto",17,4
"SP",352520,"Jarinu",17,4
"PR",411535,"Maripá",17,4
"PR",412545,"São José das Palmeiras",17,4
"RS",430107,"Arroio do Padre",17,4
"RS",431446,"Pinhal da Serra",17,4
"RS",431697,"Santa Margarida do Sul",17,4
"RS",432120,"Taquara",17,4
"PI",220380,"Flores do Piauí",18,4
"BA",290170,"Antônio Cardoso",18,4
"BA",292390,"Pau Brasil",18,4
"ES",320290,"Itarana",18,4
"SP",350640,"Bilac",18,4
"PR",410754,"Espigão Alto do Iguaçu",18,4
"PA",150020,"Acará",19,4
"PA",150304,"Floresta do Araguaia",19,4
"MA",211290,"Vitória do Mearim",19,4
"BA",292050,"Maracás",19,4
"RJ",330480,"São Fidélis",19,4
"SP",354830,"Santo Expedito",19,4
"RS",430350,"Camaquã",19,4
"RS",431640,"Rosário do Sul",19,4
"MT",510170,"Barra do Bugres",19,4
"PE",261090,"Pesqueira",20,4
"SE",280350,"Lagarto",20,4
"BA",291400,"Ipirá",20,4
"SP",350055,"Águas de Santa Bárbara",20,4
"SP",351050,"Caraguatatuba",20,4
"SP",353580,"Paranapanema",20,4
"PR",410775,"Figueira",20,4
"RS",431046,"Ipiranga do Sul",20,4
"RS",431125,"Lagoão",20,4
"RS",431795,"Santo Expedito do Sul",20,4
"RS",432218,"Tupanci do Sul",20,4
"TO",170550,"Colinas do Tocantins",21,4
"SP",350690,"Bofete",21,4
"SP",351200,"Colina",21,4
"SP",352710,"Lins",21,4
"SP",353530,"Palmital",21,4
"PR",412020,"Porto Rico",21,4
"SC",420830,"Itapema",21,4
"SC",421910,"Vargeão",21,4
"RS",430755,"Estação",21,4
"DF",530010,"Brasília",21,4
"MG",314270,"Montalvânia",22,4
"ES",320410,"Pinheiros",22,4
"SP",352210,"Itanhaém",22,4
"MS",500025,"Alcinópolis",22,4
"MS",500525,"Laguna Carapã",22,4
"AL",270235,"Craíbas",23,4
"BA",290360,"Biritinga",23,4
"BA",290400,"Boninal",23,4
"BA",290640,"Candeal",23,4
"BA",290690,"Caravelas",23,4
"BA",291100,"Floresta Azul",23,4
"BA",291530,"Itagimirim",23,4
"BA",293150,"Teofilândia",23,4
"MG",314490,"Nova Módica",23,4
"PR",411940,"Piraí do Sul",23,4
"SC",421070,"Matos Costa",23,4
"AC",120060,"Tarauacá",24,4
"PA",150775,"Sapucaia",24,4
"PB",250060,"Alhandra",24,4
"AL",270010,"Água Branca",24,4
"AL",270090,"Belo Monte",24,4
"AL",270260,"Feira Grande",24,4
"AL",270450,"Maragogi",24,4
"AL",270510,"Matriz de Camaragibe",24,4
"AL",270800,"Santana do Ipanema",24,4
"SE",280170,"Cristinápolis",24,4
"SP",353450,"Oscar Bressane",24,4
"SC",421190,"Palhoça",24,4
"SC",421500,"Rio Negrinho",24,4
"AM",130190,"Itacoatiara",25,4
"BA",290550,"Caldeirão Grande",25,4
"RJ",330590,"Trajano de Moraes",25,4
"SP",352170,"Itaberá",25,4
"SP",355420,"Tejupá",25,4
"RS",430105,"Arroio do Sal",25,4
"MS",500230,"Brasilândia",25,4
"TO",170307,"Barra do Ouro",26,4
"MG",312352,"Durandé",26,4
"SP",353170,"Monteiro Lobato",26,4
"SP",355270,"Tabatinga",26,4
"PR",410302,"Boa Esperança do Iguaçu",26,4
"PR",410657,"Cruzeiro do Iguaçu",26,4
"SC",420005,"Abdon Batista",26,4
"SC",420415,"Celso Ramos",26,4
"SC",420545,"Forquilhinha",26,4
"SC",420775,"Iraceminha",26,4
"SC",420845,"Itapoá",26,4
"SC",420915,"José Boiteux",26,4
"SC",420985,"Lindóia do Sul",26,4
"SC",421755,"Serra Alta",26,4
"SC",421825,"Timbó Grande",26,4
"SC",421875,"Tunápolis",26,4
"SC",421935,"Vitor Meireles",26,4
"RS",431517,"Protásio Alves",26,4
"RS",431880,"São Lourenço do Sul",26,4
"GO",520396,"Buritinópolis",26,4
"MA",210820,"Pedreiras",27,4
"PB",251550,"Serra Branca",27,4
"BA",292960,"Sapeaçu",27,4
"BA",293280,"Utinga",27,4
"MG",310163,"Alfredo Vasconcelos",27,4
"MG",310375,"Araporã",27,4
"MG",311320,"Carandaí",27,4
"MG",311455,"Carneirinho",27,4
"MG",312245,"Divisópolis",27,4
"MG",313005,"Icaraí de Minas",27,4
"MG",313115,"Ipaba",27,4
"MG",313505,"Jaíba",27,4
"MG",313507,"Jampruca",27,4
"MG",313753,"Lagoa Grande",27,4
"MG",313840,"Leopoldina",27,4
"MG",313925,"Mamonas",27,4
"MG",314055,"Mata Verde",27,4
"MG",314675,"Palmópolis",27,4
"MG",314915,"Pedras de Maria da Cruz",27,4
"MG",315445,"Riachinho",27,4
"MG",315725,"Santa Bárbara do Leste",27,4
"MG",315935,"Santa Rita de Minas",27,4
"MG",316255,"São João do Manhuaçu",27,4
"MG",316295,"São José da Lapa",27,4
"MG",317005,"Ubaporanga",27,4
"MG",317052,"Urucuia",27,4
"PR",410045,"Altamira do Paraná",27,4
"RO",110180,"Vale do Paraíso",28,4
"AC",120001,"Acrelândia",28,4
"AC",120013,"Bujari",28,4
"AC",120017,"Capixaba",28,4
"AC",120025,"Epitaciolândia",28,4
"AC",120032,"Jordão",28,4
"AC",120043,"Santa Rosa do Purus",28,4
"MA",210710,"Morros",28,4
"CE",230426,"Deputado Irapuan Pinheiro",28,4
"PE",260750,"Itaíba",28,4
"AL",270280,"Flexeiras",28,4
"BA",290130,"Andaraí",28,4
"BA",291650,"Itapicuru",28,4
"BA",291790,"Jandaíra",28,4
"MG",313665,"Juatuba",28,4
"MG",315895,"Santana do Paraíso",28,4
"MG",316557,"Senador Amaral",28,4
"SP",352680,"Lençóis Paulista",28,4
"PR",410460,"Capitão Leônidas Marques",28,4
"PR",411250,"Jardim Alegre",28,4
"PR",412210,"Rio Bom",28,4
"MA",210480,"Grajaú",29,4
"MA",210950,"Riachão",29,4
"PI",220027,"Alegrete do Piauí",29,4
"PI",220115,"Baixa Grande do Ribeiro",29,4
"PI",220191,"Bom Princípio do Piauí",29,4
"PI",220192,"Bonfim do Piauí",29,4
"PI",220202,"Buriti dos Montes",29,4
"PI",220205,"Cabeceiras do Piauí",29,4
"PI",220209,"Caldeirão Grande do Piauí",29,4
"PI",220225,"Canavieira",29,4
"PI",220273,"Coivaras",29,4
"PI",220275,"Colônia do Gurguéia",29,4
"PI",220277,"Colônia do Piauí",29,4
"PI",220285,"Coronel José Dias",29,4
"PI",220375,"Fartura do Piauí",29,4
"PI",220515,"Jacobina do Piauí",29,4
"PI",220525,"Jardim do Mulato",29,4
"PI",220555,"Lagoa Alegre",29,4
"PI",220556,"Lagoa do Barro do Piauí",29,4
"PI",220595,"Marcolândia",29,4
"PI",220775,"Passagem Franca do Piauí",29,4
"PI",220777,"Patos do Piauí",29,4
"PI",220865,"Queimada Nova",29,4
"PI",220915,"Santa Cruz dos Milagres",29,4
"PI",220935,"Santana do Piauí",29,4
"PI",220937,"Santa Rosa do Piauí",29,4
"PI",220955,"São Braz do Piauí",29,4
"PI",221005,"São José do Divino",29,4
"PI",221035,"São Lourenço do Piauí",29,4
"PI",221065,"Sigefredo Pacheco",29,4
"PI",221135,"Várzea Branca",29,4
"PB",250053,"Alcantil",29,4
"PB",250057,"Algodão de Jandaíra",29,4
"PB",250073,"Amparo",29,4
"PB",250115,"Areia de Baraúnas",29,4
"PB",250135,"Assunção",29,4
"PB",250153,"Baraúna",29,4
"PB",250157,"Barra de Santana",29,4
"PB",250215,"Boa Vista",29,4
"PB",250355,"Cacimbas",29,4
"PB",250375,"Cajazeirinhas",29,4
"PB",250407,"Caraúbas",29,4
"PB",250415,"Casserengue",29,4
"PB",250435,"Caturité",29,4
"PB",250485,"Coxixola",29,4
"PB",250535,"Damião",29,4
"PB",250625,"Gado Bravo",29,4
"PB",250855,"Logradouro",29,4
"PB",250915,"Marizópolis",29,4
"PB",250933,"Matinhas",29,4
"PB",250937,"Mato Grosso",29,4
"PB",251065,"Parari",29,4
"PB",251203,"Poço Dantas",29,4
"PB",251272,"Pedro Régis",29,4
"PB",251274,"Riachão",29,4
"PB",251275,"Riachão do Bacamarte",29,4
"PB",251278,"Riacho de Santo Antônio",29,4
"PB",251335,"Santa Inês",29,4
"PB",251385,"Santo André",29,4
"PB",251390,"São Bento",29,4
"PB",251392,"São Bentinho",29,4
"PB",251394,"São Domingos do Cariri",29,4
"PB",251396,"São Domingos",29,4
"PB",251445,"São José dos Ramos",29,4
"PB",251455,"São José de Princesa",29,4
"PB",251465,"São José do Brejo do Cruz",29,4
"PB",251593,"Sertãozinho",29,4
"PB",251597,"Sobrado",29,4
"PB",251615,"Sossêgo",29,4
"PB",251675,"Tenório",29,4
"PB",251740,"Zabelê",29,4
"MG",310600,"Bela Vista de Minas",29,4
"MG",313130,"Ipatinga",29,4
"MG",313620,"João Monlevade",29,4
"MG",316870,"Timóteo",29,4
"SP",350970,"Campos do Jordão",29,4
"PR",410960,"Guaratuba",29,4
"PR",411722,"Nova Santa Rosa",29,4
"PR",411885,"Perobal",29,4
"PR",412065,"Quarto Centenário",29,4
"RS",430605,"Cristal",29,4
"RS",430783,"Eugênio de Castro",29,4
"RS",431445,"Pinhal",29,4
"RS",431513,"Pouso Novo",29,4
"RS",431848,"São José do Hortêncio",29,4
"RS",431915,"São Miguel das Missões",29,4
"RS",431960,"São Sepé",29,4
"RS",431975,"São Vendelino",29,4
"RS",431980,"São Vicente do Sul",29,4
"RS",432166,"Três Cachoeiras",29,4
"GO",520393,"Buriti de Goiás",29,4
"GO",520455,"Caldazinha",29,4
"GO",520929,"Guaraíta",29,4
"GO",520993,"Inaciolândia",29,4
"GO",521377,"Montividiu do Norte",29,4
"GO",521971,"Santo Antônio da Barra",29,4
"GO",522119,"Terezópolis de Goiás",29,4
"GO",522220,"Vila Boa",29,4
"PA",150570,"Ponta de Pedras",30,4
"PB",250250,"Boqueirão",30,4
"PB",251640,"Tacima",30,4
"PE",261300,"São Bento do Una",30,4
"RS",430700,"Erechim",30,4
"MS",500480,"Japorã",30,4
"MS",500620,"Nova Andradina",30,4
"MS",500625,"Novo Horizonte do Sul",30,4
"GO",522157,"Uirapuru",30,4
"AP",160005,"Serra do Navio",1,5
"AP",160015,"Pedra Branca do Amapari",1,5
"AP",160021,"Cutias",1,5
"AP",160025,"Itaubal",1,5
"AP",160053,"Porto Grande",1,5
"AP",160055,"Pracuúba",1,5
"TO",170025,"Abreulândia",1,5
"PI",220400,"Francinópolis",1,5
"PB",251490,"São Mamede",1,5
"BA",291140,"Glória",1,5
"BA",292380,"Paripiranga",1,5
"SP",353210,"Murutinga do Sul",1,5
"PR",410190,"Assaí",1,5
"PR",412050,"Primeiro de Maio",1,5
"SC",420680,"Ibicaré",1,5
"RS",431405,"Parobé",1,5
"RS",431950,"São Sebastião do Caí",1,5
"MS",500280,"Caracol",1,5
"MT",510590,"Nobres",1,5
"MA",210260,"Cândido Mendes",2,5
"PB",251700,"Umbuzeiro",2,5
"MG",310490,"Baependi",2,5
"SP",351760,"Guapiara",2,5
"SP",352810,"Macaubal",2,5
"PR",411155,"Ivaté",2,5
"RS",431450,"Pinheiro Machado",2,5
"MS",500400,"Glória de Dourados",2,5
"MA",210160,"Barra do Corda",3,5
"CE",230423,"Croatá",3,5
"CE",231330,"Tauá",3,5
"MG",312490,"Eugenópolis",3,5
"ES",320100,"Boa Esperança",3,5
"RJ",330300,"Miracema",3,5
"SP",350360,"Areiópolis",3,5
"SP",350610,"Bebedouro",3,5
"SP",350790,"Brotas",3,5
"SP",351120,"Catiguá",3,5
"SP",351160,"Cesário Lange",3,5
"SP",352140,"Iracemápolis",3,5
"SP",353820,"Pinhalzinho",3,5
"SP",353990,"Poloni",3,5
"SP",354410,"Rio Grande da Serra",3,5
"SP",354620,"Santa Cruz da Conceição",3,5
"SP",354630,"Santa Cruz das Palmeiras",3,5
"SP",354840,"Santópolis do Aguapeí",3,5
"SP",354900,"São Francisco",3,5
"SP",355610,"Valentim Gentil",3,5
"PR",410335,"Braganey",3,5
"PR",411010,"Imbituva",3,5
"PR",412405,"Santa Terezinha de Itaipu",3,5
"RS",430466,"Capão do Leão",3,5
"RS",430845,"Fortaleza dos Valos",3,5
"RS",431920,"São Nicolau",3,5
"RS",432180,"Três de Maio",3,5
"MT",510718,"Ribeirão Cascalheira",3,5
"PA",150145,"Belterra",4,5
"PE",260790,"Jaboatão dos Guararapes",4,5
"SE",280210,"Estância",4,5
"SP",352880,"Maracaí",4,5
"RS",430880,"General Câmara",4,5
"RS",430905,"Glorinha",4,5
"TO",171200,"Lajeado",5,5
"TO",171850,"Recursolândia",5,5
"TO",171870,"Rio dos Bois",5,5
"CE",230533,"Ibicuitinga",5,5
"PB",250077,"Aparecida",5,5
"PB",250403,"Capim",5,5
"PB",250523,"Cuité de Mamanguape",5,5
"PB",250527,"Curral de Cima",5,5
"PB",250905,"Marcação",5,5
"PB",251120,"Pedras de Fogo",5,5
"PB",251276,"Riachão do Poço",5,5
"PB",251400,"São João do Cariri",5,5
"PE",260620,"Goiana",5,5
"SE",280400,"Maruim",5,5
"SP",350660,"Biritiba Mirim",5,5
"SP",351670,"Garça",5,5
"PR",410060,"Alto Paraná",5,5
"PR",412840,"Uraí",5,5
"RS",431240,"Montenegro",5,5
"RS",432026,"Segredo",5,5
"AM",130040,"Barcelos",6,5
"CE",230080,"Antonina do Norte",6,5
"PB",251260,"Quixaba",6,5
"PE",261390,"Serra Talhada",6,5
"PE",261640,"Vitória de Santo Antão",6,5
"BA",291250,"Ibipitanga",6,5
"ES",320455,"Santa Maria de Jetibá",6,5
"SP",352160,"Irapuru",6,5
"PR",411420,"Mandaguari",6,5
"RS",431370,"Palmeira das Missões",6,5
"RS",431930,"São Paulo das Missões",6,5
"MT",510345,"Denise",6,5
"GO",520850,"Goiandira",6,5
"RN",240450,"Guamaré",7,5
"RN",240660,"Lagoa Salgada",7,5
"RN",240950,"Pedra Grande",7,5
"PB",250920,"Massaranduba",7,5
"PE",260160,"Belém do São Francisco",7,5
"MG",314300,"Monte Belo",7,5
"MG",314910,"Pedralva",7,5
"RJ",330430,"Rio Bonito",7,5
"SP",350730,"Boracéia",7,5
"SC",421650,"São Joaquim",7,5
"MA",210790,"Passagem Franca",8,5
"CE",230526,"Ibaretama",8,5
"CE",231000,"Palhano",8,5
"RN",240550,"Jardim de Angicos",8,5
"RN",240760,"Messias Targino",8,5
"PB",250160,"Barra de Santa Rosa",8,5
"PB",250740,"Jericó",8,5
"BA",292060,"Maragogipe",8,5
"RJ",330160,"Duas Barras",8,5
"RJ",330550,"Saquarema",8,5
"RJ",330560,"Silva Jardim",8,5
"SP",352220,"Itapecerica da Serra",8,5
"SP",355000,"São Luiz do Paraitinga",8,5
"RS",430260,"Braga",8,5
"MS",500070,"Anastácio",8,5
"MS",500430,"Iguatemi",8,5
"MS",500800,"Terenos",8,5
"RN",241070,"Riacho da Cruz",9,5
"RN",241100,"Rodolfo Fernandes",9,5
"SE",280580,"Riachão do Dantas",9,5
"BA",290225,"Arataca",9,5
"BA",290323,"Barro Alto",9,5
"BA",290475,"Buritirama",9,5
"BA",290687,"Capim Grosso",9,5
"BA",291085,"Filadélfia",9,5
"BA",291835,"João Dourado",9,5
"BA",291855,"Jussari",9,5
"BA",291915,"Lapão",9,5
"BA",291995,"Maetinga",9,5
"BA",292265,"Nordestina",9,5
"BA",292465,"Pintadas",9,5
"BA",292595,"Rafael Jambeiro",9,5
"BA",293135,"Teixeira de Freitas",9,5
"ES",320170,"Conceição do Castelo",9,5
"PR",411721,"Nova Santa Bárbara",9,5
"PR",412382,"Santa Lúcia",9,5
"PR",412862,"Alto Paraíso",9,5
"RS",430495,"Caseiros",9,5
"RS",430545,"Cidreira",9,5
"RS",430695,"Entre Rios do Sul",9,5
"RS",431033,"Imbé",9,5
"RS",431036,"Imigrante",9,5
"RS",431055,"Itacurubi",9,5
"RS",431075,"Ivorá",9,5
"RS",431150,"Lavras do Sul",9,5
"RS",431235,"Montauri",9,5
"RS",431545,"Relvado",9,5
"RS",431643,"Saldanha Marinho",9,5
"RS",431846,"São José do Herval",9,5
"RS",432023,"Sede Nova",9,5
"RS",432132,"Taquaruçu do Sul",9,5
"RS",432225,"Tupandi",9,5
"RS",432340,"Vila Maria",9,5
"RS",432360,"Vista Alegre do Prata",9,5
"RS",432370,"Vista Gaúcha",9,5
"MS",500730,"Rio Negro",9,5
"MT",510515,"Juína",9,5
"GO",521560,"Padre Bernardo",9,5
"PA",150157,"Bom Jesus do Tocantins",10,5
"PA",150175,"Brejo Grande do Araguaia",10,5
"PA",150200,"Cachoeira do Arari",10,5
"PA",150275,"Concórdia do Pará",10,5
"PA",150277,"Curionópolis",10,5
"PA",150293,"Dom Eliseu",10,5
"PA",150307,"Garrafão do Norte",10,5
"PA",150543,"Ourilândia do Norte",10,5
"PA",150548,"Pacajá",10,5
"PA",150553,"Parauapebas",10,5
"PA",150658,"Santa Maria das Barreiras",10,5
"PA",150745,"São Geraldo do Araguaia",10,5
"PA",150747,"São João de Pirabas",10,5
"PA",150795,"Tailândia",10,5
"PA",150808,"Tucumã",10,5
"MA",211090,"São Francisco do Maranhão",10,5
"RN",240320,"Doutor Severiano",10,5
"RN",240870,"Paraú",10,5
"RN",240910,"Passa e Fica",10,5
"RN",240980,"Pedro Velho",10,5
"RN",241080,"Riacho de Santana",10,5
"RN",241430,"Timbaúba dos Batistas",10,5
"PE",261500,"Taquaritinga do Norte",10,5
"BA",292805,"Santa Luzia",10,5
"ES",320016,"Água Doce do Norte",10,5
"ES",320316,"Laranja da Terra",10,5
"ES",320506,"Venda Nova do Imigrante",10,5
"RJ",330220,"Itaperuna",10,5
"PR",411520,"Maringá",10,5
"SC",420455,"Correia Pinto",10,5
"SC",421175,"Otacílio Costa",10,5
"SC",421560,"Santa Rosa de Lima",10,5
"RS",431130,"Lagoa Vermelha",10,5
"MT",510530,"Luciara",10,5
"RO",110013,"Machadinho D'Oeste",11,5
"RO",110029,"Santa Luzia D'Oeste",11,5
"PA",150405,"Mãe do Rio",11,5
"MA",210730,"Nova Iorque",11,5
"CE",230205,"Barroquinha",11,5
"RN",240170,"Bom Jesus",11,5
"RN",240620,"Lagoa d'Anta",11,5
"RN",240640,"Lagoa de Velhos",11,5
"RN",241270,"São Pedro",11,5
"ES",320013,"Águia Branca",11,5
"ES",320035,"Alto Rio Novo",11,5
"ES",320313,"João Neiva",11,5
"PR",411380,"Lupionópolis",11,5
"PR",412035,"Pranchita",11,5
"RS",432260,"Venâncio Aires",11,5
"GO",520140,"Aparecida de Goiânia",11,5
"GO",520945,"Guarinos",11,5
"GO",521878,"Rio Quente",11,5
"AM",130430,"Urucará",12,5
"PA",150445,"Medicilândia",12,5
"MA",210405,"Estreito",12,5
"CE",230837,"Miraíma",12,5
"RN",240630,"Lagoa de Pedras",12,5
"BA",291072,"Eunápolis",12,5
"BA",291735,"Jaborandi",12,5
"MG",311070,"Cambuquira",12,5
"SP",352070,"Indiaporã",12,5
"PR",410445,"Cantagalo",12,5
"PR",412796,"Turvo",12,5
"SC",421040,"Maracajá",12,5
"RS",430063,"Amaral Ferrador",12,5
"RS",430066,"André da Rocha",12,5
"RS",430165,"Barão",12,5
"RS",430235,"Bom Princípio",12,5
"RS",430355,"Camargo",12,5
"RS",430513,"Cerro Branco",12,5
"RS",430517,"Cerro Grande do Sul",12,5
"RS",430595,"Cotiporã",12,5
"RS",430805,"Faxinalzinho",12,5
"RS",431115,"Jóia",12,5
"RS",431245,"Morro Redondo",12,5
"RS",431275,"Nova Alvorada",12,5
"RS",431365,"Palmares do Sul",12,5
"RS",431402,"Paraíso do Sul",12,5
"RS",431475,"Poço das Antas",12,5
"RS",431645,"Salto do Jacuí",12,5
"RS",431695,"Santa Maria do Herval",12,5
"RS",432135,"Tavares",12,5
"RS",432170,"Três Coroas",12,5
"RS",432185,"Três Palmeiras",12,5
"RS",432330,"Vila Flores",12,5
"MS",500325,"Costa Rica",12,5
"MS",500350,"Douradina",12,5
"MS",500769,"São Gabriel do Oeste",12,5
"MS",500780,"Selvíria",12,5
"MS",500797,"Taquarussu",12,5
"PA",150613,"Redenção",13,5
"PA",150616,"Rio Maria",13,5
"PA",150618,"Rondon do Pará",13,5
"PA",150840,"Xinguara",13,5
"PI",220350,"Elesbão Veloso",13,5
"RN",241335,"Serra do Mel",13,5
"PE",260345,"Camaragibe",13,5
"PE",261290,"São Benedito do Sul",13,5
"PE",261480,"Tacaratu",13,5
"AL",270895,"Senador Rui Palmeira",13,5
"SE",280470,"Nossa Senhora de Lourdes",13,5
"MG",312050,"Cristina",13,5
"ES",320400,"Pancas",13,5
"RJ",330025,"Arraial do Cabo",13,5
"SP",350930,"Cajobi",13,5
"PR",411275,"Jesuítas",13,5
"PR",412180,"Ribeirão Claro",13,5
"PR",412785,"Três Barras do Paraná",13,5
"MS",500085,"Angélica",13,5
"MS",500124,"Aral Moreira",13,5
"MS",500215,"Bodoquena",13,5
"MS",500345,"Deodápolis",13,5
"MS",500375,"Eldorado",13,5
"MS",500460,"Itaquiraí",13,5
"MS",500568,"Mundo Novo",13,5
"MS",500770,"Sete Quedas",13,5
"MS",500795,"Tacuru",13,5
"MT",510060,"Alto Taquari",13,5
"MT",510260,"Campinápolis",13,5
"MT",510310,"Cocalinho",13,5
"MT",510330,"Comodoro",13,5
"MT",510450,"Indiavaí",13,5
"MT",510455,"Itaúba",13,5
"MT",510558,"Marcelândia",13,5
"MT",510621,"Nova Canaã do Norte",13,5
"MT",510623,"Nova Olímpia",13,5
"MT",510627,"Novo Horizonte do Norte",13,5
"MT",510628,"Novo São Joaquim",13,5
"MT",510637,"Pedra Preta",13,5
"MT",510642,"Peixoto de Azevedo",13,5
"MT",510677,"Porto Alegre do Norte",13,5
"MT",510682,"Porto Esperidião",13,5
"MT",510704,"Primavera do Leste",13,5
"MT",510715,"Reserva do Cabaçal",13,5
"MT",510785,"São Félix do Araguaia",13,5
"MT",510792,"Sorriso",13,5
"MT",510795,"Tangará da Serra",13,5
"MT",510805,"Terra Nova do Norte",13,5
"MT",510850,"Vera",13,5
"MT",510860,"Vila Rica",13,5
"AC",120005,"Assis Brasil",14,5
"AC",120034,"Manoel Urbano",14,5
"AC",120045,"Senador Guiomard",14,5
"TO",170255,"Augustinópolis",14,5
"TO",170755,"Fátima",14,5
"TO",171670,"Colméia",14,5
"TO",171875,"Rio Sono",14,5
"PE",260005,"Abreu e Lima",14,5
"PE",260775,"Itapissuma",14,5
"PE",260990,"Ouricuri",14,5
"BA",290870,"Condeúba",14,5
"BA",292905,"São Félix do Coribe",14,5
"BA",292990,"Seabra",14,5
"MG",314790,"Passos",14,5
"ES",320470,"São Gabriel da Palha",14,5
"PR",412853,"Ventania",14,5
"RS",430150,"Augusto Pestana",14,5
"RS",430570,"Condor",14,5
"RS",432310,"Vicente Dutra",14,5
"MS",500500,"Jardim",14,5
"MT",510100,"Araguaiana",14,5
"GO",520013,"Acreúna",14,5
"GO",520215,"Araguapaz",14,5
"GO",520235,"Arenópolis",14,5
"GO",520425,"Cachoeira Dourada",14,5
"GO",520465,"Campinaçu",14,5
"GO",520545,"Cezarina",14,5
"GO",520725,"Doverlândia",14,5
"GO",520995,"Indiara",14,5
"GO",521308,"Minaçu",14,5
"GO",521935,"Santa Isabel",14,5
"GO",521975,"Santo Antônio do Descoberto",14,5
"AM",130170,"Humaitá",15,5
"AM",130270,"Manicoré",15,5
"TO",171090,"Itapiratins",15,5
"CE",231123,"Potiretama",15,5
"CE",231150,"Quixeré",15,5
"PB",250470,"Congo",15,5
"ES",320335,"Marilândia",15,5
"RJ",330080,"Cachoeiras de Macacu",15,5
"SP",353130,"Monte Alto",15,5
"SC",421110,"Monte Castelo",15,5
"RS",430310,"Cachoeirinha",15,5
"RS",430330,"Caibaté",15,5
"RS",431430,"Pejuçara",15,5
"RS",431510,"Porto Xavier",15,5
"RS",431630,"Roque Gonzales",15,5
"MT",510840,"Várzea Grande",15,5
"RO",110006,"Colorado do Oeste",16,5
"RO",110025,"Presidente Médici",16,5
"AL",270230,"Coruripe",16,5
"AL",270320,"Igreja Nova",16,5
"AL",270550,"Murici",16,5
"AL",270850,"São Luís do Quitunde",16,5
"AL",270920,"Traipu",16,5
"MG",314390,"Muriaé",16,5
"MG",316290,"São João Nepomuceno",16,5
"RJ",330340,"Nova Friburgo",16,5
"RJ",330520,"São Pedro da Aldeia",16,5
"PR",411705,"Nova Laranjeiras",16,5
"PE",260950,"Nazaré da Mata",17,5
"BA",292190,"Mucugê",17,5
"MG",311470,"Carvalhópolis",17,5
"PR",412865,"Virmond",17,5
"SC",420230,"Biguaçu",17,5
"SC",420510,"Dona Emma",17,5
"RS",430820,"Flores da Cunha",17,5
"RS",431690,"Santa Maria",17,5
"RN",240540,"Japi",18,5
"PB",250110,"Areia",18,5
"PE",260190,"Bezerros",18,5
"PE",260410,"Caruaru",18,5
"PE",261020,"Panelas",18,5
"AL",270110,"Branquinha",18,5
"BA",291760,"Jaguaquara",18,5
"SP",351740,"Guaíra",18,5
"SP",353940,"Piratininga",18,5
"MA",210050,"Alto Parnaíba",19,5
"PE",260220,"Bom Jardim",19,5
"PE",260880,"Lajedo",19,5
"PE",261150,"Quipapá",19,5
"PE",261430,"Moreilândia",19,5
"BA",292340,"Palmas de Monte Alto",19,5
"RJ",330440,"Rio Claro",19,5
"SP",350075,"Alambari",19,5
"SP",350275,"Araçariguama",19,5
"SP",350315,"Arapeí",19,5
"SP",350535,"Barra do Chapéu",19,5
"SP",350635,"Bertioga",19,5
"SP",350925,"Cajati",19,5
"SP",350945,"Campina do Monte Alegre",19,5
"SP",351015,"Canitar",19,5
"SP",351430,"Dourado",19,5
"SP",351512,"Emilianópolis",19,5
"SP",351515,"Engenheiro Coelho",19,5
"SP",351907,"Hortolândia",19,5
"SP",353325,"Novais",19,5
"SP",354075,"Potim",19,5
"SP",354325,"Ribeirão Grande",19,5
"SP",354515,"Saltinho",19,5
"SP",355495,"Tuiuti",19,5
"SP",355730,"Estiva Gerbi",19,5
"SC",421300,"Pinheiro Preto",19,5
"RS",430340,"Caiçara",19,5
"RS",430550,"Ciríaco",19,5
"MT",510025,"Alta Floresta",19,5
"TO",172100,"Palmas",20,5
"CE",230610,"Irauçuba",20,5
"PE",260230,"Bonito",20,5
"SP",353780,"Piedade",20,5
"SP",354610,"Santa Clara d'Oeste",20,5
"SC",421100,"Mondaí",20,5
"SC",421120,"Morro da Fumaça",20,5
"RS",430780,"Estrela",20,5
"MG",316920,"Tombos",21,5
"SP",352585,"Jumirim",21,5
"SP",353215,"Nantes",21,5
"SP",353657,"Paulistânia",21,5
"RS",432150,"Torres",21,5
"MT",510610,"Nossa Senhora do Livramento",21,5
"CE",230960,"Pacajus",22,5
"CE",231095,"Pires Ferreira",22,5
"AL",270130,"Cajueiro",22,5
"MG",310855,"Brasilândia de Minas",22,5
"MG",311510,"Cássia",22,5
"MG",312510,"Extrema",22,5
"MG",314140,"Medina",22,5
"MG",315930,"Santa Rita de Jacutinga",22,5
"MG",315960,"Santa Rita do Sapucaí",22,5
"RJ",330190,"Itaboraí",22,5
"SP",350710,"Bom Jesus dos Perdões",22,5
"SP",351550,"Fernandópolis",22,5
"SP",352010,"Igarapava",22,5
"SP",353250,"Neves Paulista",22,5
"SP",353670,"Pederneiras",22,5
